observation_id,company_id,company_name,year,dimension,woek_field,indicator_id,indicator,raw_value,unit,data_quality_class,source_id,source_url,source_anchor,extraction_method,confidence,note
uwpobs-1a61aacea0aa6c2c,uwp100-lanxess,Lanxess,2024,Datenqualität,Quellenstand,sbti_date_updated,SBTi Datenstand,2024-01-25,Datum,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-da8f2e50e702c6dc,uwp100-lanxess,Lanxess,2024,Planet,Klima/Transformationspfad,sbti_full_target_language,SBTi Zieltext,"Overall Net Zero Target
Lanxess AG commits to reach net-zero greenhouse gas emissions across the value chain by
2050.
Near-Term Targets
Lanxess AG commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a
2021 base year*. Lanxess AG commits to reduce absolute scope 3 GHG emissions 25%
within the same timeframe.
*The target boundary includes biogenic land-related emissions and removals from bioenergy feedstocks.
Long-Term Targets
Lanxess AG commits to reduce absolute scope 1 and 2 GHG emissions 90% by 2040 from
a 2021 base year*. Lanxess AG commits to reduce absolute scope 3 GHG emissions 90% by
2050 from a 2021 base year.
*The target boundary includes biogenic land-related emissions and removals from bioenergy feedstocks.",Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-39991a18e37ac91f,uwp100-lanxess,Lanxess,2024,Planet,Klima/Transformationspfad,sbti_near_term_status,SBTi Near-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-ebdb299ca13763b7,uwp100-lanxess,Lanxess,2024,Planet,Klima/Transformationspfad,sbti_near_term_target_classification,SBTi Near-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-1bfa92ee464598a2,uwp100-lanxess,Lanxess,2024,Planet,Klima/Transformationspfad,sbti_near_term_target_year,SBTi Near-Term Zieljahr,2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-0a6dcc232937a603,uwp100-lanxess,Lanxess,2024,Planet,Klima/Transformationspfad,sbti_target_classification_long,SBTi Zielklassifikation Langtext,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-fb8a3178115da4fe,uwp100-lanxess,Lanxess,2024,Transformation,Net-Zero/Transformation,sbti_long_term_status,SBTi Long-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-2417beb7bfac0697,uwp100-lanxess,Lanxess,2024,Transformation,Net-Zero/Transformation,sbti_long_term_target_classification,SBTi Long-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-bf91bc2bd26e03de,uwp100-lanxess,Lanxess,2024,Transformation,Net-Zero/Transformation,sbti_long_term_target_year,SBTi Long-Term Zieljahr,2050,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-adaea58b4758bda9,uwp100-lanxess,Lanxess,2024,Transformation,Net-Zero/Transformation,sbti_net_zero_status,SBTi Net-Zero Status,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-4af001b2029cc412,uwp100-lanxess,Lanxess,2024,Transformation,Net-Zero/Transformation,sbti_net_zero_year,SBTi Net-Zero Zieljahr,2050,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LANXESS AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-b407e51d8e355b1f,uwp100-lanxess,Lanxess,2024,Demokratie,Steuertransparenz,cbcr_tax_transparency,Country-by-Country Reporting / Steuertransparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-744b3b10664b7f2f,uwp100-lanxess,Lanxess,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-1b3f86e34013a74e,uwp100-lanxess,Lanxess,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d09a74d4dac39631,uwp100-lanxess,Lanxess,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-91b06aa79da68ea3,uwp100-lanxess,Lanxess,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-288778dbf627db16,uwp100-lanxess,Lanxess,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-44fea2ddd41a3e7e,uwp100-lanxess,Lanxess,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-685eedc0705e1c5f,uwp100-lanxess,Lanxess,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-66bf5f3fc9b5bddf,uwp100-lanxess,Lanxess,2024,Planet,Lieferkette/Klima,scope_3_ghg_absolute,Scope 3 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-adfe771ec3eb6489,uwp100-lanxess,Lanxess,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-1e418b46633d102b,uwp100-leg-immobilien,LEG Immobilien,2025,Datenqualität,Quellenstand,sbti_date_updated,SBTi Datenstand,2025-01-09,Datum,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LEG Immobilien SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-e3b735e5cae94f1a,uwp100-leg-immobilien,LEG Immobilien,2025,Planet,Klima/Transformationspfad,sbti_full_target_language,SBTi Zieltext,"Near-Term Targets: LEG Immobilien SE commits to reduce absolute scope 1 and 2 GHG emissions 47.0% by 2030 from a 2019 base year.* LEG Immobilien SE also commits to reduce absolute scope 3 GHG emissions from fuel- and energy-related activities and downstream leased assets 27.5% within the same timeframe.*
*The target boundary includes land-related emissions and removals from bioenergy feedstocks. ",Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LEG Immobilien SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-ebd62132bae46f55,uwp100-leg-immobilien,LEG Immobilien,2025,Planet,Klima/Transformationspfad,sbti_near_term_status,SBTi Near-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LEG Immobilien SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-fc4477e625b2360d,uwp100-leg-immobilien,LEG Immobilien,2025,Planet,Klima/Transformationspfad,sbti_near_term_target_classification,SBTi Near-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LEG Immobilien SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-13d985c0f0ef4c79,uwp100-leg-immobilien,LEG Immobilien,2025,Planet,Klima/Transformationspfad,sbti_near_term_target_year,SBTi Near-Term Zieljahr,2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LEG Immobilien SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-05a349034f23c053,uwp100-leg-immobilien,LEG Immobilien,2025,Planet,Klima/Transformationspfad,sbti_target_classification_long,SBTi Zielklassifikation Langtext,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,LEG Immobilien SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-e861a5ec29a93afb,uwp100-leg-immobilien,LEG Immobilien,2024,Demokratie,Steuertransparenz,cbcr_tax_transparency,Country-by-Country Reporting / Steuertransparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-7fa298f10c6c0d1b,uwp100-leg-immobilien,LEG Immobilien,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-5c2066d720b971cf,uwp100-leg-immobilien,LEG Immobilien,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-b13c49cf8b5e0b92,uwp100-leg-immobilien,LEG Immobilien,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-52a1fe06a2700176,uwp100-leg-immobilien,LEG Immobilien,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-16f1fd17250e6ab3,uwp100-leg-immobilien,LEG Immobilien,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-3210885291b31270,uwp100-leg-immobilien,LEG Immobilien,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-0be8341e9f316cb7,uwp100-leg-immobilien,LEG Immobilien,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-e7192c13a0e0fd85,uwp100-leg-immobilien,LEG Immobilien,2024,Planet,Lieferkette/Klima,scope_3_ghg_absolute,Scope 3 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-ecb5325e088208f0,uwp100-leg-immobilien,LEG Immobilien,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-0d7a4bf7a755801b,uwp100-lufthansa,Lufthansa,2022,Datenqualität,Quellenstand,sbti_date_updated,SBTi Datenstand,2022-08-04,Datum,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Lufthansa Group,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-94a1ed043093b06b,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Transformationspfad,sbti_ba15_date,SBTi Business Ambition 1.5C Datum,2022-02-17,Datum,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Lufthansa Group,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-eb2032504e8df00c,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Transformationspfad,sbti_ba15_status,SBTi Business Ambition 1.5C Status,BA1.5 member,Status,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Lufthansa Group,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-1f9cb866171f25eb,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Transformationspfad,sbti_full_target_language,SBTi Zieltext,Lufthansa Group commits to reduce its well-to-wake GHG emissions related to jet fuel from owned operations 30.6% per revenue tonne kilometre (RTK) by 2030 from a 2019 base year* **. *The target boundary includes land-related emissions and removals from bioenergy feedstocks. **Non-CO2e effects which may also contribute to aviation induced warming are not included in this target. Lufthansa Group commits to report publicly on its collaboration with stakeholders to improve understanding of opportunities to mitigate the non-CO2e impacts of aviation annually over its target timeframe,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Lufthansa Group,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-2c8f993719d03fa4,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Transformationspfad,sbti_near_term_status,SBTi Near-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Lufthansa Group,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-01364360b79b083c,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Transformationspfad,sbti_near_term_target_classification,SBTi Near-Term Zielklassifikation,Well-below 2°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Lufthansa Group,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-ebcf9ca79752725a,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Transformationspfad,sbti_near_term_target_year,SBTi Near-Term Zieljahr,2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Lufthansa Group,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-065d81a0d655d276,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Transformationspfad,sbti_target_classification_long,SBTi Zielklassifikation Langtext,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Lufthansa Group,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-9880f9ec3df9ecef,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Emissionen,wikirate_gri_scope1_ghg,GRI 305-1 Scope 1 GHG emissions,22946441,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15553748,https://wikirate.org/~15553732,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-30fd86dd3112aeec,uwp100-lufthansa,Lufthansa,2022,Planet,Klima/Emissionen,wikirate_gri_scope2_ghg,GRI 305-2 Scope 2 GHG emissions,125245,tonnes CO2 equivalent,C,wikirate-open-esg,https://wikirate.org/~15567461,https://wikirate.org/~15553732,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
