id,category,mpd_dimension,core_field,sdg_or_sdgplus,target,indicator_family,item,definition,unit,polarity,archetype,scoring_mode,source_ids,measurement_type,numerator_denominator,calculation_formula_plain,thresholds,bm,bm_150pct,bm_250pct,non_compensation_red_line,assurance_level_required,data_quality_minimum,publication_readiness,badges
WOK-SYS-161,SYS / System,Demokratie,Governance & Demokratie,+ Demokratie,-,Pressefreiheit‑Exposure,Pressefreiheit‑Exposure – Index,umsatzgewichteter Index (z. B. Demokratie/Rule of Law),0–1,higher_is_better,higher_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; WJP_RULE_OF_LAW; VDEM; SOCIAL_VALUE_SROI,index_0_1,"Wert = gewichteter Kriterienindex von 0 bis 1; Kriterien, Gewichtung und Nachweis je WÖk-ID offenlegen.","AutoScore = ScoreByThreshold(Messwert, Schwellen='≥0,8:+3; 0,7–0,79:+2; 0,6–0,69:0; 0,5–0,59:‑2; <0,5:‑3', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).","≥0,8:+3; 0,7–0,79:+2; 0,6–0,69:0; 0,5–0,59:‑2; <0,5:‑3",0.645,0.9675,1.0,Nein,mittel: fachliche Plausibilisierung und Quellenprüfung,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
WOK-SYS-162,SYS / System,Demokratie,Governance & Demokratie,+ Demokratie,-,Pressefreiheit‑Exposure,Pressefreiheit‑Exposure – Exposure,Umsatz in Hochrisikoländern,%,lower_is_better,lower_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; SOCIAL_VALUE_SROI,share_percent,Zähler: erfüllte / abgedeckte Fälle; Nenner: relevante Grundgesamtheit; Wert = Zähler / Nenner * 100.,"AutoScore = ScoreByThreshold(Messwert, Schwellen='≤5:+3; 6–10:+2; 11–20:0; 21–30:‑2; >30:‑3', Polarity='lower_is_better', Archetype='lower_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",≤5:+3; 6–10:+2; 11–20:0; 21–30:‑2; >30:‑3,15.5,23.25,38.75,Nein,mittel: fachliche Plausibilisierung und Quellenprüfung,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
WOK-SYS-163,SYS / System,Demokratie,Governance & Demokratie,+ Demokratie,-,Pressefreiheit‑Exposure,Pressefreiheit‑Exposure – Kooperationen,"aktive, evaluierte Partnerschaften/Jahr",#/Jahr,higher_is_better,higher_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; WJP_RULE_OF_LAW; VDEM; SOCIAL_VALUE_SROI,indicator_specific,"Wert gemäß definierter Messgröße; Zähler, Nenner, Einheit, Systemgrenze und Zeitraum je WÖk-ID dokumentieren.","AutoScore = ScoreByThreshold(Messwert, Schwellen='≥5:+3; 3–4:+2; 1–2:0; 0:‑2', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",≥5:+3; 3–4:+2; 1–2:0; 0:‑2,1.5,2.25,3.75,Nein,mittel: fachliche Plausibilisierung und Quellenprüfung,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
WOK-G-194,G / Governance,Demokratie,Governance & Demokratie,+ Demokratie,-,Transparenz/Anti‑Korruption,Transparenz/Anti‑Korruption – Antikorruption,Bestätigte Fälle/1.000 FTE,Fälle/1.000 FTE,lower_is_better,near_zero_better,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GRI_STANDARDS; GRI_DOWNLOAD; OECD_ANTI_BRIBERY,lower_is_better_metric,"Wert = gemessene Belastung, Risiko- oder Intensitätskennzahl je funktionaler Einheit; niedriger ist besser.","AutoScore = ScoreByThreshold(Messwert, Schwellen='0:+3; ≤0,2:+2; ≤0,5:0; ≤1:‑2; >1:‑3', Polarity='lower_is_better', Archetype='near_zero_better'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).","0:+3; ≤0,2:+2; ≤0,5:0; ≤1:‑2; >1:‑3",0.5,0.75,1.25,Ja,hoch: externe Prüfung / reasonable assurance für kritische Risiken,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; red line; source mapped; exact disclosure missing
WOK-G-195,G / Governance,Demokratie,Governance & Demokratie,+ Demokratie,-,Transparenz/Anti‑Korruption,Transparenz/Anti‑Korruption – Whistleblowing,Wirksamkeits‑Score,0–1,higher_is_better,higher_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GRI_STANDARDS; GRI_DOWNLOAD; OECD_ANTI_BRIBERY,index_0_1,"Wert = gewichteter Kriterienindex von 0 bis 1; Kriterien, Gewichtung und Nachweis je WÖk-ID offenlegen.","AutoScore = ScoreByThreshold(Messwert, Schwellen='≥0,9:+3; 0,75–0,89:+2; 0,6–0,74:0; 0,4–0,59:‑2; <0,4:‑3', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).","≥0,9:+3; 0,75–0,89:+2; 0,6–0,74:0; 0,4–0,59:‑2; <0,4:‑3",0.6699999999999999,1.0,1.0,Ja,hoch: externe Prüfung / reasonable assurance für kritische Risiken,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; red line; source mapped; exact disclosure missing
WOK-G-196,G / Governance,Demokratie,Governance & Demokratie,+ Demokratie,-,Transparenz/Anti‑Korruption,Transparenz/Anti‑Korruption – Steuertransparenz,CbCR‑Offenlegung,0–1,higher_is_better,higher_is_better_abs,qualitative_ordinal,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GRI_STANDARDS; GRI_DOWNLOAD; OECD_ANTI_BRIBERY,index_0_1,"Wert = gewichteter Kriterienindex von 0 bis 1; Kriterien, Gewichtung und Nachweis je WÖk-ID offenlegen.","AutoScore = ScoreByThreshold(Messwert, Schwellen='vollständig:+3; teilweise:+2; minimal:0; schlecht:‑2', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",vollständig:+3; teilweise:+2; minimal:0; schlecht:‑2,0.5,0.75,0.9,Ja,hoch: externe Prüfung / reasonable assurance für kritische Risiken,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; qualitative review required; red line; source mapped; exact disclosure missing
WOK-SYS-164,SYS / System,Demokratie,Governance & Demokratie,+ Demokratie,-,Civic Tech / Open Gov,Civic Tech / Open Gov – Index,umsatzgewichteter Index (z. B. Demokratie/Rule of Law),0–1,higher_is_better,higher_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; WJP_RULE_OF_LAW; VDEM; SOCIAL_VALUE_SROI,index_0_1,"Wert = gewichteter Kriterienindex von 0 bis 1; Kriterien, Gewichtung und Nachweis je WÖk-ID offenlegen.","AutoScore = ScoreByThreshold(Messwert, Schwellen='≥0,8:+3; 0,7–0,79:+2; 0,6–0,69:0; 0,5–0,59:‑2; <0,5:‑3', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).","≥0,8:+3; 0,7–0,79:+2; 0,6–0,69:0; 0,5–0,59:‑2; <0,5:‑3",0.645,0.9675,1.0,Nein,mittel: fachliche Plausibilisierung und Quellenprüfung,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
WOK-SYS-165,SYS / System,Demokratie,Governance & Demokratie,+ Demokratie,-,Civic Tech / Open Gov,Civic Tech / Open Gov – Exposure,Umsatz in Hochrisikoländern,%,lower_is_better,lower_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; SOCIAL_VALUE_SROI,share_percent,Zähler: erfüllte / abgedeckte Fälle; Nenner: relevante Grundgesamtheit; Wert = Zähler / Nenner * 100.,"AutoScore = ScoreByThreshold(Messwert, Schwellen='≤5:+3; 6–10:+2; 11–20:0; 21–30:‑2; >30:‑3', Polarity='lower_is_better', Archetype='lower_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",≤5:+3; 6–10:+2; 11–20:0; 21–30:‑2; >30:‑3,15.5,23.25,38.75,Nein,mittel: fachliche Plausibilisierung und Quellenprüfung,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
WOK-SYS-166,SYS / System,Demokratie,Governance & Demokratie,+ Demokratie,-,Civic Tech / Open Gov,Civic Tech / Open Gov – Kooperationen,"aktive, evaluierte Partnerschaften/Jahr",#/Jahr,higher_is_better,higher_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; WJP_RULE_OF_LAW; VDEM; SOCIAL_VALUE_SROI,indicator_specific,"Wert gemäß definierter Messgröße; Zähler, Nenner, Einheit, Systemgrenze und Zeitraum je WÖk-ID dokumentieren.","AutoScore = ScoreByThreshold(Messwert, Schwellen='≥5:+3; 3–4:+2; 1–2:0; 0:‑2', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",≥5:+3; 3–4:+2; 1–2:0; 0:‑2,1.5,2.25,3.75,Nein,mittel: fachliche Plausibilisierung und Quellenprüfung,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
WOK-G-197,G / Governance,Demokratie,Governance & Demokratie,+ Demokratie,-,Unabhängigkeit Aufsicht,Unabhängigkeit Aufsicht – Antikorruption,Bestätigte Fälle/1.000 FTE,Fälle/1.000 FTE,lower_is_better,near_zero_better,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GRI_STANDARDS; GRI_DOWNLOAD; OECD_ANTI_BRIBERY,lower_is_better_metric,"Wert = gemessene Belastung, Risiko- oder Intensitätskennzahl je funktionaler Einheit; niedriger ist besser.","AutoScore = ScoreByThreshold(Messwert, Schwellen='0:+3; ≤0,2:+2; ≤0,5:0; ≤1:‑2; >1:‑3', Polarity='lower_is_better', Archetype='near_zero_better'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).","0:+3; ≤0,2:+2; ≤0,5:0; ≤1:‑2; >1:‑3",0.5,0.75,1.25,Ja,hoch: externe Prüfung / reasonable assurance für kritische Risiken,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; red line; source mapped; exact disclosure missing
WOK-G-198,G / Governance,Demokratie,Governance & Demokratie,+ Demokratie,-,Unabhängigkeit Aufsicht,Unabhängigkeit Aufsicht – Whistleblowing,Wirksamkeits‑Score,0–1,higher_is_better,higher_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GRI_STANDARDS; GRI_DOWNLOAD; OECD_ANTI_BRIBERY,index_0_1,"Wert = gewichteter Kriterienindex von 0 bis 1; Kriterien, Gewichtung und Nachweis je WÖk-ID offenlegen.","AutoScore = ScoreByThreshold(Messwert, Schwellen='≥0,9:+3; 0,75–0,89:+2; 0,6–0,74:0; 0,4–0,59:‑2; <0,4:‑3', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).","≥0,9:+3; 0,75–0,89:+2; 0,6–0,74:0; 0,4–0,59:‑2; <0,4:‑3",0.6699999999999999,1.0,1.0,Ja,hoch: externe Prüfung / reasonable assurance für kritische Risiken,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; red line; source mapped; exact disclosure missing
WOK-G-199,G / Governance,Demokratie,Governance & Demokratie,+ Demokratie,-,Unabhängigkeit Aufsicht,Unabhängigkeit Aufsicht – Steuertransparenz,CbCR‑Offenlegung,0–1,higher_is_better,higher_is_better_abs,qualitative_ordinal,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GRI_STANDARDS; GRI_DOWNLOAD; OECD_ANTI_BRIBERY,index_0_1,"Wert = gewichteter Kriterienindex von 0 bis 1; Kriterien, Gewichtung und Nachweis je WÖk-ID offenlegen.","AutoScore = ScoreByThreshold(Messwert, Schwellen='vollständig:+3; teilweise:+2; minimal:0; schlecht:‑2', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",vollständig:+3; teilweise:+2; minimal:0; schlecht:‑2,0.5,0.75,0.9,Ja,hoch: externe Prüfung / reasonable assurance für kritische Risiken,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; qualitative review required; red line; source mapped; exact disclosure missing
WOK-SC-146,SC / Lieferkette,Demokratie,Governance & Demokratie,+ Demokratie,-,Lieferkette in Autokratien,Lieferkette in Autokratien – ESG‑Spend‑Coverage,Anteil verifizierter ESG‑Daten am Spend,%,higher_is_better,higher_is_better_pct,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GRI_STANDARDS; GRI_DOWNLOAD; OECD_RBC_DD,share_percent,Zähler: erfüllte / abgedeckte Fälle; Nenner: relevante Grundgesamtheit; Wert = Zähler / Nenner * 100.,"AutoScore = ScoreByThreshold(Messwert, Schwellen='≥90:+3; 70–89:+2; 50–69:0; 30–49:‑2; <30:‑3', Polarity='higher_is_better', Archetype='higher_is_better_pct'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",≥90:+3; 70–89:+2; 50–69:0; 30–49:‑2; <30:‑3,59.5,89.25,100.0,Nein,"mittel: limited assurance, später reasonable assurance je Relevanz",Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
WOK-SC-147,SC / Lieferkette,Demokratie,Arbeit & Fairness,+ Demokratie,-,Lieferkette in Autokratien,Lieferkette in Autokratien – Kinder/Zwangsarbeit,Audits ohne Verstöße,% Lieferanten,higher_is_better,higher_is_better_pct,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GRI_STANDARDS; GRI_DOWNLOAD; OECD_RBC_DD,share_percent,Zähler: erfüllte / abgedeckte Fälle; Nenner: relevante Grundgesamtheit; Wert = Zähler / Nenner * 100.,"AutoScore = ScoreByThreshold(Messwert, Schwellen='≥98:+3; 90–97:+2; 75–89:0; 50–74:‑2; <50:‑3', Polarity='higher_is_better', Archetype='higher_is_better_pct'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",≥98:+3; 90–97:+2; 75–89:0; 50–74:‑2; <50:‑3,82.0,100.0,100.0,Ja,hoch: externe Prüfung / reasonable assurance für kritische Risiken,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; red line; source mapped; exact disclosure missing
WOK-SC-148,SC / Lieferkette,Demokratie,Governance & Demokratie,+ Demokratie,-,Lieferkette in Autokratien,Lieferkette in Autokratien – Scope‑3 Daten,Primärdaten‑Abdeckung,% Kategorien,higher_is_better,higher_is_better_pct,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; EC_CSRD; EFRAG_ESRS_SET1; EFRAG_ESRS_IG; GHG_PROTOCOL_SCOPE3; GHG_PROTOCOL_PRODUCT; ISO_14064,share_percent,Zähler: erfüllte / abgedeckte Fälle; Nenner: relevante Grundgesamtheit; Wert = Zähler / Nenner * 100.,"AutoScore = ScoreByThreshold(Messwert, Schwellen='≥80:+3; 60–79:+2; 40–59:0; 20–39:‑2; <20:‑3', Polarity='higher_is_better', Archetype='higher_is_better_pct'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).",≥80:+3; 60–79:+2; 40–59:0; 20–39:‑2; <20:‑3,49.5,74.25,100.0,Nein,"mittel: limited assurance, später reasonable assurance je Relevanz",Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
WOK-SYS-167,SYS / System,Demokratie,Querschnitt,+ Medienvielfalt,-,Medien‑Konzentration,Medien‑Konzentration – Index,umsatzgewichteter Index (z. B. Demokratie/Rule of Law),0–1,higher_is_better,higher_is_better_abs,threshold_numeric_and_benchmark,UN_SDG_GOALS; UN_SDG_INDICATORS; UN_SDG_METADATA; EUROSTAT_NACE; WJP_RULE_OF_LAW; VDEM; SOCIAL_VALUE_SROI,index_0_1,"Wert = gewichteter Kriterienindex von 0 bis 1; Kriterien, Gewichtung und Nachweis je WÖk-ID offenlegen.","AutoScore = ScoreByThreshold(Messwert, Schwellen='≥0,8:+3; 0,7–0,79:+2; 0,6–0,69:0; 0,5–0,59:‑2; <0,5:‑3', Polarity='higher_is_better', Archetype='higher_is_better_abs'). BenchmarkScore = ScoreByBenchmark(Messwert, BM, BM_150pct, BM_250pct). FinalScore = MIN(AutoScore, BenchmarkScore, RedLineScore). Tax_Rate = WUStG-Mapping(FinalScore).","≥0,8:+3; 0,7–0,79:+2; 0,6–0,69:0; 0,5–0,59:‑2; <0,5:‑3",0.645,0.9675,1.0,Nein,mittel: fachliche Plausibilisierung und Quellenprüfung,Quelle + Einheit + Systemgrenze + Zeitraum + Prüfnachweis; bei Datenlücke konservative Default-/Proxylogik markieren,public_research: operationalisierbar; empirische Benchmark-Kalibrierung erforderlich,public research; not official; formula-ready; benchmark calibration required; source mapped; exact disclosure missing
